angle (°) - amplitude	amplitude (V) - amplitude	
65.64	2.31267	
65.6375	2.37059	
65.635	2.38224	
65.6325	2.41606	
65.63	2.407	
65.6275	2.41687	
65.625	2.407	
65.6225	2.41897	
65.62	2.38597	
65.6175	2.3769	
65.615	2.34633	
65.6125	2.33775	
65.61	2.32788	
65.6075	2.31979	
65.605	2.2897	
65.6025	2.28306	
65.6	2.274	
65.5975	2.26802	
65.595	2.23906	
65.5925	2.21204	
65.59	2.22692	
65.5875	2.22175	
65.585	2.21495	
65.5825	2.25232	
65.58	2.24488	
65.5775	2.2609	
65.575	2.25362	
65.5725	2.2685	
65.57	2.26219	
65.5675	2.25378	
65.565	2.24698	
65.5625	2.26236	
65.56	2.27724	
65.5575	2.29148	
65.555	2.3274	
65.5525	2.34034	
65.55	2.33176	
65.5475	2.32351	
65.545	2.33694	
65.5425	2.30733	
65.54	2.29844	
65.5375	2.26915	
65.535	2.26236	
65.5325	2.25605	
65.53	2.27012	
65.5275	2.2643	
65.525	2.2774	
65.5225	2.24828	
65.52	2.22029	
65.5175	2.21463	
65.515	2.20848	
65.5125	2.22482	
65.51	2.21932	
65.5075	2.25685	
65.505	2.27222	
65.5025	2.26478	
65.5	2.2575	
65.4975	2.25232	
65.495	2.26608	
65.4925	2.23728	
65.49	2.25297	
65.4875	2.24666	
65.485	2.2829	
65.4825	2.27627	
65.48	2.26915	
65.4775	2.26106	
65.475	2.25443	
65.4725	2.24796	
65.47	2.30652	
65.4675	2.36331	
65.465	2.39697	
65.4625	2.4091	
65.46	2.41994	
65.4575	2.40959	
65.455	2.39923	
65.4525	2.3892	
65.45	2.38014	
65.4475	2.39211	
65.445	2.38273	
65.4425	2.39438	
65.44	2.3638	
65.4375	2.37561	
65.435	2.38758	
65.4325	2.39923	
65.43	2.51896	
65.4275	2.52737	
65.425	2.53595	
65.4225	2.52349	
65.42	2.50958	
65.4175	2.51961	
65.415	2.48612	
65.4125	2.47317	
65.41	2.46249	
65.4075	2.47107	
65.405	2.46104	
65.4025	2.44826	
65.4	2.43693	
65.3975	2.42609	
65.395	2.41493	
65.3925	2.44874	
65.39	2.45958	
65.3875	2.46832	
65.385	2.50149	
65.3825	2.53093	
65.38	2.58303	
65.3775	2.59015	
65.375	2.59694	
65.3725	2.60519	
65.37	2.61296	
65.3675	2.59759	
65.365	2.58271	
65.3625	2.59144	
65.36	2.62202	
65.3575	2.67056	
65.355	2.67557	
65.3525	2.68156	
65.35	2.64435	
65.3475	2.64872	
65.345	2.63545	
65.3425	2.61959	
65.34	2.60325	
65.3375	2.58885	
65.335	2.59646	
65.3325	2.58271	
65.33	2.56782	
65.3275	2.55439	
65.325	2.54064	
65.3225	2.5285	
65.32	2.5353	
65.3175	2.52268	
65.315	2.50925	
65.3125	2.49696	
65.31	2.48563	
65.3075	2.47333	
65.305	2.46201	
65.3025	2.45101	
65.3	2.48369	
65.2975	2.55892	
65.295	2.54452	
65.2925	2.59662	
65.29	2.58125	
65.2875	2.56976	
65.285	2.5764	
65.2825	2.56167	
65.28	2.57073	
65.2775	2.60099	
65.275	2.62817	
65.2725	2.61328	
65.27	2.62024	
65.2675	2.60536	
65.265	2.5908	
65.2625	2.55455	
65.26	2.51961	
65.2575	2.52964	
65.255	2.4942	
65.2525	2.46201	
65.25	2.47091	
65.2475	2.45942	
65.245	2.46945	
65.2425	2.45812	
65.24	2.42625	
65.2375	2.43596	
65.235	2.42528	
65.2325	2.41574	
65.23	2.40425	
65.2275	2.39405	
65.225	2.38451	
65.2225	2.37529	
65.22	2.40829	
65.2175	2.39858	
65.215	2.40991	
65.2125	2.37933	
65.21	2.38904	
65.2075	2.40101	
65.205	2.3913	
65.2025	2.38127	
65.2	2.3714	
65.1975	2.38483	
65.195	2.37545	
65.1925	2.36509	
65.19	2.35539	
65.1875	2.36946	
65.185	2.33856	
65.1825	2.32918	
65.18	2.32125	
65.1775	2.31413	
65.175	2.32756	
65.1725	2.33985	
65.17	2.31041	
65.1675	2.30199	
65.165	2.27239	
65.1625	2.26494	
65.16	2.23728	
65.1575	2.23032	
65.155	2.22417	
65.1525	2.21819	
65.15	2.21252	
65.1475	2.22951	
65.145	2.20087	
65.1425	2.21721	
65.14	2.19084	
65.1375	2.18486	
65.135	2.17936	
65.1325	2.19586	
65.13	2.21236	
65.1275	2.20637	
65.125	2.22272	
65.1225	2.2177	
65.12	2.23145	
65.1175	2.20557	
65.115	2.19812	
65.1125	2.17191	
65.11	2.14683	
65.1075	2.14182	
65.105	2.13745	
65.1025	2.19731	
65.1	2.23501	
65.0975	2.22935	
65.095	2.22239	
65.0925	2.21608	
65.09	2.18955	
65.0875	2.20573	
65.085	2.20006	
65.0825	2.21527	
65.08	2.1902	
65.0775	2.18275	
65.075	2.15719	
65.0725	2.15201	
65.07	2.14748	
65.0675	2.14279	
65.065	2.14004	
65.0625	2.20023	
65.06	2.19392	
65.0575	2.18906	
65.055	2.18308	
65.0525	2.17822	
65.05	2.15266	
65.0475	2.14716	
65.045	2.14263	
65.0425	2.13955	
65.04	2.13422	
65.0375	2.13098	
65.035	2.12629	
65.0325	2.16609	
65.03	2.1834	
65.0275	2.17758	
65.025	2.15088	
65.0225	2.14651	
65.02	2.14198	
65.0175	2.13761	
65.015	2.13422	
65.0125	2.23728	
65.01	2.34018	
65.0075	2.50456	
65.005	2.55698	
65.0025	2.58643	
65	2.59468	
64.9975	2.60115	
64.995	2.58675	
64.9925	2.63691	
64.99	2.64386	
64.9875	2.64953	
64.985	2.65503	
64.9825	2.79142	
64.98	2.85873	
64.9775	2.88235	
64.975	2.90516	
64.9725	2.88396	
64.97	2.86261	
64.9675	2.84352	
64.965	2.82265	
64.9625	2.82491	
64.96	2.84886	
64.9575	2.85064	
64.955	2.83122	
64.9525	2.81051	
64.95	2.81213	
64.9475	2.79352	
64.945	2.77475	
64.9425	2.7555	
64.94	2.7377	
64.9375	2.72023	
64.935	2.68124	
64.9325	2.64338	
64.93	2.67072	
64.9275	2.6547	
64.925	2.68269	
64.9225	2.66619	
64.92	2.65001	
64.9175	2.65616	
64.915	2.61992	
64.9125	2.60309	
64.91	2.58869	
64.9075	2.59597	
64.905	2.55973	
64.9025	2.54743	
64.9	2.53352	
64.8975	2.51977	
64.895	2.52931	
64.8925	2.49534	
64.89	2.50375	
64.8875	2.51362	
64.885	2.52203	
64.8825	2.50909	
64.88	2.51928	
64.8775	2.55019	
64.875	2.62348	
64.8725	2.65131	
64.87	2.67816	
64.8675	2.68544	
64.865	2.73317	
64.8625	2.71538	
64.86	2.72023	
64.8575	2.78915	
64.855	2.81439	
64.8525	2.83866	
64.85	2.84028	
64.8475	2.84222	
64.845	2.86552	
64.8425	2.8673	
64.84	2.84708	
64.8375	2.84853	
64.835	2.85031	
64.8325	2.82976	
64.83	2.83235	
64.8275	2.79077	
64.825	2.77217	
64.8225	2.77492	
64.82	2.80145	
64.8175	2.80291	
64.815	2.80501	
64.8125	2.76424	
64.81	2.76861	
64.8075	2.75049	
64.805	2.73139	
64.8025	2.71392	
64.8	2.69726	
64.7975	2.7034	
64.795	2.70696	
64.7925	2.71198	
64.79	2.69677	
64.7875	2.67784	
64.785	2.66215	
64.7825	2.66797	
64.78	2.63157	
64.7775	2.63755	
64.775	2.59986	
64.7725	2.58546	
64.77	2.61393	
64.7675	2.6018	
64.765	2.58627	
64.7625	2.61474	
64.76	2.60066	
64.7575	2.65066	
64.755	2.65665	
64.7525	2.66182	
64.75	2.64645	
64.7475	2.6107	
64.745	2.57365	
64.7425	2.58076	
64.74	2.58869	
64.7375	2.57478	
64.735	2.56038	
64.7325	2.54711	
64.73	2.51313	
64.7275	2.49906	
64.725	2.53061	
64.7225	2.5188	
64.72	2.50407	
64.7175	2.51475	
64.715	2.52284	
64.7125	2.48838	
64.71	2.47641	
64.7075	2.46427	
64.705	2.45359	
64.7025	2.44259	
64.7	2.43208	
64.6975	2.44243	
64.695	2.43175	
64.6925	2.46476	
64.69	2.4743	
64.6875	2.46217	
64.685	2.45246	
64.6825	2.44	
64.68	2.42965	
64.6775	2.41816	
64.675	2.38726	
64.6725	2.39858	
64.67	2.38872	
64.6675	2.40117	
64.665	2.43418	
64.6625	2.44534	
64.66	2.43321	
64.6575	2.4235	
64.655	2.41298	
64.6525	2.40182	
64.65	2.37059	
64.6475	2.3617	
64.645	2.35199	
64.6425	2.34293	
64.64	2.35636	
64.6375	2.34746	
64.635	2.44712	
64.6325	2.56588	
64.63	2.63836	
64.6275	2.66635	
64.625	2.69353	
64.6225	2.69839	
64.62	2.70308	
64.6175	2.68642	
64.615	2.67024	
64.6125	2.65357	
64.61	2.63788	
64.6075	2.62202	
64.605	2.58513	
64.6025	2.59322	
64.6	2.60066	
64.5975	2.58578	
64.595	2.57219	
64.5925	2.62364	
64.59	2.65276	
64.5875	2.63804	
64.585	2.62137	
64.5825	2.60617	
64.58	2.57106	
64.5775	2.59905	
64.575	2.56297	
64.5725	2.57235	
64.57	2.55747	
64.5675	2.54404	
64.565	2.51038	
64.5625	2.4976	
64.56	2.4845	
64.5575	2.47236	
64.555	2.48272	
64.5525	2.47155	
64.55	2.43758	
64.5475	2.44906	
64.545	2.43806	
64.5425	2.40667	
64.54	2.41816	
64.5375	2.38564	
64.535	2.39875	
64.5325	2.38774	
64.53	2.37836	
64.5275	2.37011	
64.525	2.3384	
64.5225	2.3515	
64.52	2.34374	
64.5175	2.33354	
64.515	2.30458	
64.5125	2.29488	
64.51	2.31041	
64.5075	2.30199	
64.505	2.40279	
64.5025	2.45715	
64.5	2.46702	
64.4975	2.45618	
64.495	2.44437	
64.4925	2.45505	
64.49	2.44405	
64.4875	2.43289	
64.485	2.42285	
64.4825	2.3905	
64.48	2.37998	
64.4775	2.37092	
64.475	2.36283	
64.4725	2.35296	
64.47	2.49501	
64.4675	2.54711	
64.465	2.59986	
64.4625	2.58546	
64.46	2.55002	
64.4575	2.53676	
64.455	2.52268	
64.4525	2.51087	
64.45	2.49712	
64.4475	2.48628	
64.445	2.49437	
64.4425	2.50472	
64.44	2.49307	
64.4375	2.48045	
64.435	2.46783	
64.4325	2.47867	
64.43	2.48919	
64.4275	2.47705	
64.425	2.44259	
64.4225	2.41104	
64.42	2.37982	
64.4175	2.3693	
64.415	2.33888	
64.4125	2.30944	
64.41	2.30183	
64.4075	2.29261	
64.405	2.30652	
64.4025	2.27773	
64.4	2.29164	
64.3975	2.28387	
64.395	2.25653	
64.3925	2.24763	
64.39	2.24132	
64.3875	2.25718	
64.385	2.24925	
64.3825	2.24326	
64.38	2.23663	
64.3775	2.23081	
64.375	2.20282	
64.3725	2.19829	
64.37	2.19262	
64.3675	2.18696	
64.365	2.16059	
64.3625	2.17774	
64.36	2.19424	
64.3575	2.18874	
64.355	2.18356	
64.3525	2.17855	
64.35	2.19521	
64.3475	2.16787	
64.345	2.14182	
64.3425	2.15978	
64.34	2.15509	
64.3375	2.17305	
64.335	2.16819	
64.3325	2.16221	
64.33	2.17968	
64.3275	2.19505	
64.325	2.18939	
64.3225	2.20573	
64.32	2.17871	
64.3175	2.17256	
64.315	2.14716	
64.3125	2.14279	
64.31	2.13875	
64.3075	2.11302	
64.305	2.10881	
64.3025	2.10509	
64.3	2.10202	
64.2975	2.09846	
64.295	2.09522	
64.2925	2.09231	
64.29	2.11108	
64.2875	2.10736	
64.285	2.10396	
64.2825	2.10056	
64.28	2.09749	
64.2775	2.09506	
64.275	2.09166	
64.2725	2.0881	
64.27	2.12904	
64.2675	2.14764	
64.265	2.1423	
64.2625	2.15978	
64.26	2.17644	
64.2575	2.17207	
64.255	2.14635	
64.2525	2.16237	
64.25	2.15816	
64.2475	2.17628	
64.245	2.14942	
64.2425	2.14489	
64.24	2.14069	
64.2375	2.13648	
64.235	2.13308	
64.2325	2.12888	
64.23	2.14635	
64.2275	2.12046	
64.225	2.1169	
64.2225	2.09053	
64.22	2.08891	
64.2175	2.08503	
64.215	2.08212	
64.2125	2.05801	
64.21	2.05494	
64.2075	2.03212	
64.205	2.03067	
64.2025	2.02711	
64.2	2.02549	
64.1975	2.02371	
64.195	2.00025	
64.1925	2.00009	
64.19	1.99928	
64.1875	1.99766	
64.185	2.01837	
64.1825	1.99604	
64.18	1.99475	
64.1775	1.97323	
64.175	1.99281	
64.1725	2.0352	
64.17	2.03374	
64.1675	2.03212	
64.165	2.20282	
64.1625	2.26122	
64.16	2.29924	
64.1575	2.31381	
64.155	2.34681	
64.1525	2.35959	
64.15	2.37286	
64.1475	2.38451	
64.145	2.37512	
64.1425	2.40943	
64.14	2.3769	
64.1375	2.36752	
64.135	2.35862	
64.1325	2.35021	
64.13	2.34066	
64.1275	2.31122	
64.125	2.32384	
64.1225	2.31575	
64.12	2.30766	
64.1175	2.3439	
64.115	2.39923	
64.1125	2.41088	
64.11	2.40134	
64.1075	2.39098	
64.105	2.40117	
64.1025	2.41428	
64.1	2.42512	
64.0975	2.41331	
64.095	2.38257	
64.0925	2.37221	
64.09	2.36364	
64.0875	2.33241	
64.085	2.43272	
64.0825	2.48757	
64.08	2.4976	
64.0775	2.50521	
64.075	2.49259	
64.0725	2.48045	
64.07	2.4688	
64.0675	2.45651	
64.065	2.44631	
64.0625	2.43515	
64.06	2.42463	
64.0575	2.39341	
64.055	2.40409	
64.0525	2.39454	
64.05	2.38435	
64.0475	2.35425	
64.045	2.32367	
64.0425	2.33565	
64.04	2.32691	
64.0375	2.34002	
64.035	2.30992	
64.0325	2.34519	
64.03	2.33678	
64.0275	2.32788	
64.025	2.31947	
64.0225	2.33257	
64.02	2.32448	
64.0175	2.31639	
64.015	2.28743	
64.0125	2.27853	
64.01	2.27109	
64.0075	2.26381	
64.005	2.23582	
64.0025	2.20799	
64	2.22336	
63.9975	2.23987	
63.995	2.23436	
63.9925	2.22644	
63.99	2.22061	
63.9875	2.19327	
63.985	2.18793	
63.9825	2.18227	
63.98	2.17822	
63.9775	2.17305	
63.975	2.14635	
63.9725	2.12095	
63.97	2.2046	
63.9675	2.26349	
63.965	2.29957	
63.9625	2.31429	
63.96	2.30604	
63.9575	2.29827	
63.955	2.29018	
63.9525	2.28306	
63.95	2.29763	
63.9475	2.29018	
63.945	2.2609	
63.9425	2.25378	
63.94	2.24828	
63.9375	2.263	
63.935	2.25524	
63.9325	2.22854	
63.93	2.24262	
63.9275	2.21446	
63.925	2.23178	
63.9225	2.22547	
63.92	2.21721	
63.9175	2.21171	
63.915	2.20605	
63.9125	2.17952	
63.91	2.17353	
63.9075	2.14861	
63.905	2.14392	
63.9025	2.1813	
63.9	2.2198	
63.8975	2.21398	
63.895	2.20896	
63.8925	2.26721	
63.89	2.28242	
63.8875	2.29617	
63.885	2.30944	
63.8825	2.30199	
63.88	2.27352	
63.8775	2.26478	
63.875	2.25912	
63.8725	2.2732	
63.87	2.26527	
63.8675	2.23792	
63.865	2.23226	
63.8625	2.24601	
63.86	2.21786	
63.8575	2.21171	
63.855	2.20637	
63.8525	2.20039	
63.85	2.1944	
63.8475	2.16868	
63.845	2.18502	
63.8425	2.18065	
63.84	2.15298	
63.8375	2.12758	
63.835	2.14408	
63.8325	2.16156	
63.83	2.15735	
63.8275	2.17434	
63.825	2.16965	
63.8225	2.22886	
63.82	2.24488	
63.8175	2.21657	
63.815	2.2101	
63.8125	2.22644	
63.81	2.22045	
63.8075	2.19262	
63.805	2.18712	
63.8025	2.18259	
63.8	2.1766	
63.7975	2.17175	
63.795	2.16803	
63.7925	2.16237	
63.79	2.15848	
63.7875	2.15234	
63.785	2.14813	
63.7825	2.14376	
63.78	2.11787	
63.7775	2.13632	
63.775	2.1745	
63.7725	2.16949	
63.77	2.18809	
63.7675	2.20411	
63.765	2.19796	
63.7625	2.19214	
63.76	2.18745	
63.7575	2.20411	
63.755	2.24229	
63.7525	2.2355	
63.75	2.25038	
63.7475	2.24343	
63.745	2.23663	
63.7425	2.25232	
63.74	2.24601	
63.7375	2.23938	
63.735	2.25459	
63.7325	2.22628	
63.73	2.19812	
63.7275	2.19359	
63.725	2.20896	
63.7225	2.20298	
63.72	2.19683	
63.7175	2.17029	
63.715	2.14344	
63.7125	2.13939	
63.71	2.11529	
63.7075	2.11027	
63.705	2.08535	
63.7025	2.1038	
63.7	2.1004	
63.6975	2.09765	
63.695	2.07273	
63.6925	2.04863	
63.69	2.06869	
63.6875	2.04474	
63.685	2.04118	
63.6825	2.0394	
63.68	2.03746	
63.6775	2.03585	
63.675	2.0339	
63.6725	2.03277	
63.67	2.05251	
63.6675	2.07241	
63.665	2.06966	
63.6625	2.06659	
63.66	2.04232	
63.6575	2.0407	
63.655	2.0174	
63.6525	2.01643	
63.65	2.03568	
63.6475	2.0339	
63.645	2.05397	
63.6425	2.05267	
63.64	2.04879	
63.6375	2.04685	
63.635	2.04491	
63.6325	2.04329	
63.63	2.04151	
63.6275	2.0394	
63.625	2.03682	
63.6225	2.0572	
63.62	2.05494	
63.6175	2.07403	
63.615	2.08082	
63.6125	2.09118	
63.61	2.08762	
63.6075	2.10558	
63.605	2.10169	
63.6025	2.09894	
63.6	2.09555	
63.5975	2.07079	
63.595	2.06917	
63.5925	2.06561	
63.59	2.06303	
63.5875	2.03892	
63.585	2.03682	
63.5825	2.01481	
63.58	2.0339	
63.5775	2.03164	
63.575	2.03099	
63.5725	2.03018	
63.57	2.00543	
63.5675	2.00543	
63.565	2.00397	
63.5625	2.0242	
63.56	2.02209	
63.5575	2.02064	
63.555	2.01918	
63.5525	2.01756	
63.55	2.01627	
63.5475	1.99362	
63.545	1.99216	
63.5425	2.01271	
63.54	2.01141	
63.5375	2.01044	
63.535	2.00915	
63.5325	2.05186	
63.53	2.11496	
63.5275	2.15347	
63.525	2.14813	
63.5225	2.16625	
63.52	2.16204	
63.5175	2.20055	
63.515	2.23841	
63.5125	2.25346	
63.51	2.24747	
63.5075	2.26106	
63.505	2.25475	
63.5025	2.22676	
63.5	2.22045	
63.4975	2.21414	
63.495	2.20848	
63.4925	2.1813	
63.49	2.17531	
63.4875	2.17078	
63.485	2.16722	
63.4825	2.1614	
63.48	2.17855	
63.4775	2.17369	
63.475	2.14748	
63.4725	2.16415	
63.47	2.20346	
63.4675	2.24035	
63.465	2.2342	
63.4625	2.22886	
63.46	2.24391	
63.4575	2.21608	
63.455	2.2088	
63.4525	2.22563	
63.45	2.24084	
63.4475	2.2342	
63.445	2.2067	
63.4425	2.20136	
63.44	2.21608	
63.4375	2.21042	
63.435	2.20508	
63.4325	2.19926	
63.43	2.19408	
63.4275	2.21074	
63.425	2.20621	
63.4225	2.26446	
63.42	2.2575	
63.4175	2.25184	
63.415	2.28679	
63.4125	2.27999	
63.41	2.27287	
63.4075	2.22352	
63.405	2.23873	
63.4025	2.23259	
63.4	2.24715	
63.3975	2.24067	
63.395	2.23469	
63.3925	2.22822	
63.39	2.20039	
63.3875	2.19521	
63.385	2.18971	
63.3825	2.18453	
63.38	2.18081	
63.3775	2.26122	
63.375	2.27514	
63.3725	2.26947	
63.37	2.26187	
63.3675	2.25475	
63.365	2.24731	
63.3625	2.263	
63.36	2.25507	
63.3575	2.24876	
63.355	2.24245	
63.3525	2.23695	
63.35	2.20896	
63.3475	2.20362	
63.345	2.19715	
63.3425	2.21301	
63.34	2.20799	
63.3375	2.20104	
63.335	2.19553	
63.3325	2.19003	
63.33	2.18437	
63.3275	2.15848	
63.325	2.17515	
63.3225	2.15007	
63.32	2.14425	
63.3175	2.14004	
63.315	2.11545	
63.3125	2.13163	
63.31	2.12904	
63.3075	2.1237	
63.305	2.11949	
63.3025	2.11593	
63.3	2.13486	
63.2975	2.10962	
63.295	2.14764	
63.2925	2.14392	
63.29	2.1402	
63.2875	2.13616	
63.285	2.13114	
63.2825	2.12726	
63.28	2.12305	
63.2775	2.14133	
63.275	2.15848	
63.2725	2.1745	
63.27	2.17013	
63.2675	2.16576	
63.265	2.16059	
63.2625	2.15622	
63.26	2.13114	
63.2575	2.12613	
63.255	2.10024	
63.2525	2.11901	
63.25	2.09377	
63.2475	2.08972	
63.245	2.08697	
63.2425	2.14894	
63.24	2.18842	
63.2375	2.18291	
63.235	2.20023	
63.2325	2.2156	
63.23	2.20945	
63.2275	2.20379	
63.225	2.17628	
63.2225	2.17191	
63.22	2.14522	
63.2175	2.14053	
63.215	2.13599	
63.2125	2.13308	
63.21	2.10703	
63.2075	2.10364	
63.205	2.08082	
63.2025	2.07548	
63.2	2.07322	
63.1975	2.04846	
63.195	2.06901	
63.1925	2.08762	
63.19	2.06254	
63.1875	2.06092	
63.185	2.05898	
63.1825	2.05655	
63.18	2.03293	
63.1775	2.03148	
63.175	2.07273	
63.1725	2.09296	
63.17	2.11059	
63.1675	2.08503	
63.165	2.08293	
63.1625	2.07888	
63.16	2.05575	
63.1575	2.053	
63.155	2.07225	
63.1525	2.06982	
63.15	2.08875	
63.1475	2.08584	
63.145	2.10477	
63.1425	2.10089	
63.14	2.09862	
63.1375	2.11609	
63.135	2.13324	
63.1325	2.30458	
63.13	2.3816	
63.1275	2.41541	
63.125	2.44842	
63.1225	2.43742	
63.12	2.4269	
63.1175	2.41574	
63.115	2.4269	
63.1125	2.43774	
63.11	2.47042	
63.1075	2.48045	
63.105	2.46864	
63.1025	2.45812	
63.1	2.44615	
63.0975	2.43596	
63.095	2.42528	
63.0925	2.41363	
63.09	2.40328	
63.0875	2.39325	
63.085	2.36331	
63.0825	2.37383	
63.08	2.38677	
63.0775	2.37707	
63.075	2.36801	
63.0725	2.35878	
63.07	2.37059	
63.0675	2.36186	
63.065	2.35231	
63.0625	2.3659	
63.06	2.35587	
63.0575	2.34697	
63.055	2.35862	
63.0525	2.35102	
63.05	2.32109	
63.0475	2.29018	
63.045	2.30426	
63.0425	2.31914	
63.04	2.31138	
63.0375	2.30183	
63.035	2.27222	
63.0325	2.26591	
63.03	2.23809	
63.0275	2.23097	
63.025	2.28921	
63.0225	2.30345	
63.02	2.31704	
63.0175	2.3083	
63.015	2.30119	
63.0125	2.31526	
63.01	2.32837	
63.0075	2.32012	
63.005	2.31283	
63.0025	2.30458	
63	2.27498	
62.9975	2.26769	
62.995	2.26074	
62.9925	2.25507	
62.99	2.2266	
62.9875	2.24132	
62.985	2.21333	
62.9825	2.20718	
62.98	2.26608	
62.9775	2.26058	
62.975	2.29568	
62.9725	2.28824	
62.97	2.30264	
62.9675	2.31639	
62.965	2.3083	
62.9625	2.34325	
62.96	2.33581	
62.9575	2.34746	
62.955	2.31866	
62.9525	2.33128	
62.95	2.32157	
62.9475	2.31332	
62.945	2.30507	
62.9425	2.27675	
62.94	2.28986	
62.9375	2.26106	
62.935	2.2342	
62.9325	2.24763	
62.93	2.21867	
62.9275	2.21301	
62.925	2.20718	
62.9225	2.17903	
62.92	2.15298	
62.9175	2.14975	
62.915	2.14586	
62.9125	2.14004	
62.91	2.11431	
62.9075	2.11156	
62.905	2.108	
62.9025	2.06238	
62.9	2.05801	
62.8975	2.05623	
62.895	2.05413	
62.8925	2.03051	
62.89	2.02954	
62.8875	2.00624	
62.885	2.00462	
62.8825	1.98197	
62.88	1.98148	
62.8775	1.95899	
62.875	1.95948	
62.8725	1.93747	
62.87	1.96013	
62.8675	1.93845	
62.865	1.91644	
62.8625	1.91709	
62.86	1.898	
62.8575	1.92016	
62.855	1.90107	
62.8525	1.92162	
62.85	1.92243	
62.8475	1.94411	
62.845	1.94476	
62.8425	1.92405	
62.84	1.9454	
62.8375	1.94573	
62.835	1.94556	
62.8325	1.96773	
62.83	1.94589	
62.8275	1.94556	
62.825	1.94637	
62.8225	1.94686	
62.82	1.96822	
62.8175	1.94637	
62.815	1.94751	
62.8125	1.96757	
62.81	1.96838	
62.8075	1.96773	
62.805	1.96741	
62.8025	1.9666	
62.8	1.96595	
62.7975	1.96611	
62.795	1.96563	
62.7925	1.96563	
62.79	1.98666	
62.7875	1.98731	
62.785	2.00705	
62.7825	2.02743	
62.78	2.04782	
62.7775	2.0462	
62.775	2.02323	
62.7725	2.02128	
62.77	2.01918	
62.7675	2.03892	
62.765	2.03762	
62.7625	2.0153	
62.76	2.01255	
62.7575	2.03212	
62.755	2.03115	
62.7525	2.0297	
62.75	2.04895	
62.7475	2.04652	
62.745	2.04539	
62.7425	2.04232	
62.74	2.08374	
62.7375	2.10315	
62.735	2.16366	
62.7325	2.20233	
62.73	2.21802	
62.7275	2.21268	
62.725	2.18599	
62.7225	2.17887	
62.72	2.19618	
62.7175	2.23485	
62.715	2.29293	
62.7125	2.30523	
62.71	2.31963	
62.7075	2.3329	
62.705	2.34616	
62.7025	2.33662	
62.7	2.32869	
62.6975	2.32044	
62.695	2.31203	
62.6925	2.30426	
62.69	2.27384	
62.6875	2.24521	
62.685	2.23873	
62.6825	2.2554	
62.68	2.29067	
62.6775	2.32594	
62.675	2.31866	
62.6725	2.31008	
62.67	2.30199	
62.6675	2.29455	
62.665	2.28695	
62.6625	2.27934	
62.66	2.2732	
62.6575	2.26494	
62.655	2.23679	
62.6525	2.23064	
62.65	2.20249	
62.6475	2.17741	
62.645	2.19278	
62.6425	2.29601	
62.64	2.39664	
62.6375	2.47236	
62.635	2.48223	
62.6325	2.51394	
62.63	2.50084	
62.6275	2.48903	
62.625	2.47673	
62.6225	2.50828	
62.62	2.58271	
62.6175	2.61231	
62.615	2.61879	
62.6125	2.60374	
62.61	2.61118	
62.6075	2.57494	
62.605	2.55989	
62.6025	2.54727	
62.6	2.53449	
62.5975	2.49954	
62.595	2.46524	
62.5925	2.45521	
62.59	2.4646	
62.5875	2.45311	
62.585	2.42043	
62.5825	2.45295	
62.58	2.44195	
62.5775	2.43094	
62.575	2.4201	
62.5725	2.38872	
62.57	2.37885	
62.5675	2.36979	
62.565	2.36073	
62.5625	2.37254	
62.56	2.38516	
62.5575	2.35522	
62.555	2.34503	
62.5525	2.33516	
62.55	2.34794	
62.5475	2.36153	
62.545	2.37383	
62.5425	2.36461	
62.54	2.37836	
62.5375	2.38823	
62.535	2.40134	
62.5325	2.4125	
62.53	2.40279	
62.5275	2.39211	
62.525	2.38224	
62.5225	2.35086	
62.52	2.36428	
62.5175	2.37674	
62.515	2.3892	
62.5125	2.40085	
62.51	2.39114	
62.5075	2.40247	
62.505	2.37027	
62.5025	2.36121	
62.5	2.3528	
62.4975	2.32254	
62.495	2.31413	
62.4925	2.28484	
62.49	2.25669	
62.4875	2.24763	
62.485	2.24262	
62.4825	2.21544	
62.48	2.20832	
62.4775	2.20265	
62.475	2.21916	
62.4725	2.34358	
62.47	2.42043	
62.4675	2.43208	
62.465	2.52883	
62.4625	2.53886	
62.46	2.58934	
62.4575	2.59711	
62.455	2.6259	
62.4525	2.63189	
62.45	2.61717	
62.4475	2.60293	
62.445	2.67525	
62.4425	2.74806	
62.44	2.81326	
62.4375	2.81585	
62.435	2.79757	
62.4325	2.79999	
62.43	2.80194	
62.4275	2.76213	
62.425	2.76408	
62.4225	2.72508	
62.42	2.7081	
62.4175	2.68981	
62.415	2.69499	
62.4125	2.63561	
62.41	2.64192	
62.4075	2.62607	
62.405	2.61102	
62.4025	2.57656	
62.4	2.562	
62.3975	2.52527	
62.395	2.51281	
62.3925	2.50132	
62.39	2.50925	
62.3875	2.51912	
62.385	2.50731	
62.3825	2.51572	
62.38	2.5031	
62.3775	2.49097	
62.375	2.52268	
62.3725	2.53255	
62.37	2.56151	
62.3675	2.56992	
62.365	2.57785	
62.3625	2.56426	
62.36	2.54986	
62.3575	2.53692	
62.355	2.50262	
62.3525	2.46945	
62.35	2.45732	
62.3475	2.44534	
62.345	2.41428	
62.3425	2.40328	
62.34	2.39179	
62.3375	2.36186	
62.335	2.35183	
62.3325	2.34325	
62.33	2.3562	
62.3275	2.32513	
62.325	2.31736	
62.3225	2.30863	
62.32	2.30199	
62.3175	2.27174	
62.315	2.26446	
62.3125	2.25831	
