angle (°) - amplitude	amplitude (V) - amplitude	
76.305	2.70761	
76.3075	2.71295	
76.31	2.69515	
76.3125	2.67849	
76.315	2.64192	
76.3175	2.62542	
76.32	2.63141	
76.3225	2.61506	
76.325	2.64386	
76.3275	2.62817	
76.33	2.61328	
76.3325	2.59856	
76.335	2.60633	
76.3375	2.61248	
76.34	2.61798	
76.3425	2.62461	
76.345	2.63124	
76.3475	2.65907	
76.35	2.62137	
76.3525	2.62817	
76.355	2.678	
76.3575	2.72638	
76.36	2.75226	
76.3625	2.75388	
76.365	2.75857	
76.3675	2.74029	
76.37	2.74531	
76.3725	2.76909	
76.375	2.77265	
76.3775	2.81811	
76.38	2.82022	
76.3825	2.80096	
76.385	2.78203	
76.3875	2.76359	
76.39	2.78737	
76.3925	2.76812	
76.395	2.77136	
76.3975	2.7534	
76.4	2.73544	
76.4025	2.74045	
76.405	2.74256	
76.4075	2.74693	
76.41	2.72978	
76.4125	2.75453	
76.415	2.73754	
76.4175	2.73965	
76.42	2.7432	
76.4225	2.7479	
76.425	2.72994	
76.4275	2.71214	
76.43	2.71732	
76.4325	2.67913	
76.435	2.72622	
76.4375	2.7301	
76.44	2.73495	
76.4425	2.73819	
76.445	2.74223	
76.4475	2.72444	
76.45	2.74968	
76.4525	2.73058	
76.455	2.75712	
76.4575	2.76035	
76.46	2.74288	
76.4625	2.74596	
76.465	2.74903	
76.4675	2.75275	
76.47	2.73495	
76.4725	2.73835	
76.475	2.76408	
76.4775	2.76844	
76.48	2.74854	
76.4825	2.73139	
76.485	2.7136	
76.4875	2.71716	
76.49	2.7212	
76.4925	2.72525	
76.495	2.70777	
76.4975	2.7136	
76.5	2.73803	
76.5025	2.72152	
76.505	2.78883	
76.5075	2.81375	
76.51	3.20011	
76.5125	3.59877	
76.515	3.7981	
76.5175	3.88579	
76.52	3.92754	
76.5225	3.92608	
76.525	3.94679	
76.5275	3.92333	
76.53	3.94404	
76.5325	3.96345	
76.535	3.94016	
76.5375	3.96006	
76.54	3.91411	
76.5425	3.87139	
76.545	3.95666	
76.5475	4.06409	
76.55	4.12363	
76.5525	4.16117	
76.555	4.13366	
76.5575	4.12719	
76.56	4.12104	
76.5625	4.0958	
76.565	4.06765	
76.5675	4.04144	
76.57	3.99452	
76.5725	3.97122	
76.575	3.9675	
76.5775	3.9442	
76.58	3.92058	
76.5825	3.87657	
76.585	3.87641	
76.5875	3.83305	
76.59	3.81282	
76.5925	3.79292	
76.595	3.77351	
76.5975	3.73257	
76.6	3.71461	
76.6025	3.69552	
76.605	3.65621	
76.6075	3.63987	
76.61	3.60379	
76.6125	3.58761	
76.615	3.5711	
76.6175	3.55638	
76.62	3.49975	
76.6225	3.50671	
76.625	3.45138	
76.6275	3.4593	
76.63	3.44733	
76.6325	3.41449	
76.635	3.42436	
76.6375	3.41238	
76.64	3.37905	
76.6425	3.36838	
76.645	3.35883	
76.6475	3.34912	
76.65	3.38132	
76.6525	3.37145	
76.655	3.36109	
76.6575	3.35058	
76.66	3.31887	
76.6625	3.31142	
76.665	3.32226	
76.6675	3.31304	
76.67	3.28311	
76.6725	3.27437	
76.675	3.26628	
76.6775	3.23716	
76.68	3.20836	
76.6825	3.17924	
76.685	3.15238	
76.6875	3.14704	
76.69	3.14235	
76.6925	3.11582	
76.695	3.11048	
76.6975	3.10595	
76.7	3.10174	
76.7025	3.09591	
76.705	3.09219	
76.7075	3.08912	
76.71	3.08394	
76.7125	3.05838	
76.715	3.03395	
76.7175	3.03168	
76.72	3.02845	
76.7225	3.0909	
76.725	3.21645	
76.7275	3.25253	
76.73	3.26677	
76.7325	3.28068	
76.735	3.27292	
76.7375	3.26386	
76.74	3.27777	
76.7425	3.31288	
76.745	3.30414	
76.7475	3.29444	
76.75	3.28554	
76.7525	3.25544	
76.755	3.248	
76.7575	3.24072	
76.76	3.23279	
76.7625	3.20415	
76.765	3.19849	
76.7675	3.2336	
76.77	3.24897	
76.7725	3.21952	
76.775	3.21338	
76.7775	3.20577	
76.78	3.1993	
76.7825	3.1917	
76.785	3.18587	
76.7875	3.15837	
76.79	3.17374	
76.7925	3.16791	
76.795	3.14057	
76.7975	3.15707	
76.8	3.15238	
76.8025	3.14639	
76.805	3.14089	
76.8075	3.11436	
76.81	3.11096	
76.8125	3.10692	
76.815	3.1019	
76.8175	3.07553	
76.82	3.05158	
76.8225	3.0477	
76.825	3.08782	
76.8275	3.06339	
76.83	3.05903	
76.8325	3.0545	
76.835	3.07294	
76.8375	3.09171	
76.84	3.08734	
76.8425	3.06178	
76.845	3.05838	
76.8475	3.05563	
76.85	3.05158	
76.8525	3.02748	
76.855	3.04543	
76.8575	3.04252	
76.86	3.01744	
76.8625	2.99398	
76.865	2.97214	
76.8675	2.96874	
76.87	2.96745	
76.8725	2.96616	
76.875	2.98703	
76.8775	3.00822	
76.88	3.00466	
76.8825	3.00191	
76.885	3.02133	
76.8875	3.01906	
76.89	3.01664	
76.8925	2.99253	
76.895	2.96923	
76.8975	2.96907	
76.9	2.96745	
76.9025	2.96535	
76.905	2.96405	
76.9075	2.96243	
76.91	2.96211	
76.9125	2.96049	
76.915	2.95985	
76.9175	2.98039	
76.92	2.99965	
76.9225	2.99738	
76.925	2.9956	
76.9275	2.97279	
76.93	2.95095	
76.9325	2.94981	
76.935	2.94674	
76.9375	2.92474	
76.94	2.92474	
76.9425	2.92474	
76.945	2.9236	
76.9475	2.90079	
76.95	2.90128	
76.9525	2.90241	
76.955	2.90176	
76.9575	2.90209	
76.96	2.90192	
76.9625	2.90176	
76.965	2.90192	
76.9675	2.90225	
76.97	2.88138	
76.9725	2.8817	
76.975	2.88186	
76.9775	2.88251	
76.98	2.90548	
76.9825	2.88364	
76.985	2.8838	
76.9875	2.86277	
76.99	2.8639	
76.9925	2.86584	
76.995	2.84546	
76.9975	2.84627	
77	2.82572	
77.0025	2.80598	
77.005	2.80744	
77.0075	2.81051	
77.01	2.81294	
77.0125	2.79449	
77.015	2.81731	
77.0175	2.81973	
77.02	2.79983	
77.0225	2.78123	
77.025	2.78446	
77.0275	2.78737	
77.03	2.78996	
77.0325	2.81391	
77.035	2.83818	
77.0375	2.81795	
77.04	2.81941	
77.0425	2.82087	
77.045	2.82313	
77.0475	2.82604	
77.05	2.84821	
77.0525	2.85112	
77.055	2.85161	
77.0575	2.83073	
77.06	2.83268	
77.0625	2.81326	
77.065	2.81536	
77.0675	2.81795	
77.07	2.81925	
77.0725	2.84238	
77.075	2.84384	
77.0775	2.84562	
77.08	2.8474	
77.0825	2.84853	
77.085	2.84999	
77.0875	2.85177	
77.09	2.85339	
77.0925	2.81083	
77.095	2.79271	
77.0975	2.79336	
77.1	2.7754	
77.1025	2.77783	
77.105	2.80291	
77.1075	2.8063	
77.11	2.82831	
77.1125	2.83025	
77.115	2.83203	
77.1175	2.81261	
77.12	2.79255	
77.1225	2.77346	
77.125	2.77686	
77.1275	2.78026	
77.13	2.78268	
77.1325	2.78511	
77.135	2.80986	
77.1375	2.83381	
77.14	2.83591	
77.1425	2.83704	
77.145	2.81811	
77.1475	2.79741	
77.15	2.77767	
77.1525	2.80291	
77.155	2.80647	
77.1575	2.82896	
77.16	2.83009	
77.1625	2.81164	
77.165	2.83429	
77.1675	2.83624	
77.17	2.81601	
77.1725	2.83931	
77.175	2.86326	
77.1775	2.86342	
77.18	2.84335	
77.1825	2.84546	
77.185	2.86843	
77.1875	2.86811	
77.19	2.84724	
77.1925	2.82863	
77.195	2.85096	
77.1975	2.87361	
77.2	2.87523	
77.2025	2.87539	
77.205	2.87571	
77.2075	2.87652	
77.21	2.87701	
77.2125	2.85646	
77.215	2.83559	
77.2175	2.83802	
77.22	2.83963	
77.2225	2.84093	
77.225	2.82151	
77.2275	2.80113	
77.23	2.82475	
77.2325	2.84805	
77.235	2.82879	
77.2375	2.83025	
77.24	2.81083	
77.2425	2.81342	
77.245	2.81569	
77.2475	2.77475	
77.25	2.77718	
77.2525	2.75857	
77.255	2.78365	
77.2575	2.76618	
77.26	2.78996	
77.2625	2.7932	
77.265	2.77378	
77.2675	2.73447	
77.27	2.7377	
77.2725	2.74288	
77.275	2.7233	
77.2775	2.72848	
77.28	2.77378	
77.2825	2.77718	
77.285	2.75874	
77.2875	2.73981	
77.29	2.72266	
77.2925	2.70567	
77.295	2.73123	
77.2975	2.75777	
77.3	2.76003	
77.3025	2.76424	
77.305	2.76715	
77.3075	2.7911	
77.31	2.79336	
77.3125	2.77589	
77.315	2.80048	
77.3175	2.8021	
77.32	2.80452	
77.3225	2.80663	
77.325	2.80841	
77.3275	2.78915	
77.33	2.78996	
77.3325	2.79385	
77.335	2.77427	
77.3375	2.75647	
77.34	2.71732	
77.3425	2.72055	
77.345	2.72411	
77.3475	2.7068	
77.35	2.68997	
77.3525	2.67396	
77.355	2.6793	
77.3575	2.66182	
77.36	2.64613	
77.3625	2.63043	
77.365	2.63755	
77.3675	2.68609	
77.37	2.69062	
77.3725	2.71748	
77.375	2.7013	
77.3775	2.7047	
77.38	2.68706	
77.3825	2.71392	
77.385	2.76213	
77.3875	2.80792	
77.39	2.83171	
77.3925	2.83349	
77.395	2.81407	
77.3975	2.81488	
77.4	2.81682	
77.4025	2.86261	
77.405	2.84174	
77.4075	2.84368	
77.41	2.82394	
77.4125	2.80436	
77.415	2.80679	
77.4175	2.87312	
77.42	2.85193	
77.4225	2.87571	
77.425	2.89901	
77.4275	2.91956	
77.43	2.91956	
77.4325	2.91794	
77.435	2.94011	
77.4375	2.93962	
77.44	2.938	
77.4425	2.89529	
77.445	2.91519	
77.4475	2.91503	
77.45	2.89367	
77.4525	2.91713	
77.455	2.95936	
77.4575	2.98039	
77.46	2.99916	
77.4625	3.01825	
77.465	3.01566	
77.4675	3.03427	
77.47	3.03201	
77.4725	3.02909	
77.475	3.02602	
77.4775	3.00304	
77.48	3.00078	
77.4825	2.99949	
77.485	2.99706	
77.4875	2.9736	
77.49	2.9503	
77.4925	2.94998	
77.495	2.92813	
77.4975	2.927	
77.5	2.92571	
77.5025	2.92555	
77.505	2.90387	
77.5075	2.90387	
77.51	2.88235	
77.5125	2.88283	
77.515	2.8838	
77.5175	2.88542	
77.52	2.88461	
77.5225	2.88477	
77.525	2.88591	
77.5275	2.88655	
77.53	2.84384	
77.5325	2.82378	
77.535	2.8262	
77.5375	2.82831	
77.54	2.8296	
77.5425	2.81083	
77.545	2.83365	
77.5475	2.85743	
77.55	2.90176	
77.5525	2.94593	
77.555	2.9448	
77.5575	2.96567	
77.56	2.96405	
77.5625	2.96308	
77.565	2.96082	
77.5675	2.96017	
77.57	2.98072	
77.5725	2.95855	
77.575	2.95629	
77.5775	2.95515	
77.58	2.95451	
77.5825	2.95305	
77.585	2.93137	
77.5875	2.90937	
77.59	2.90856	
77.5925	2.90904	
77.595	2.90823	
77.5975	2.90856	
77.6	2.88639	
77.6025	2.88801	
77.605	2.84562	
77.6075	2.82459	
77.61	2.84788	
77.6125	2.82766	
77.615	2.8076	
77.6175	2.81019	
77.62	2.8131	
77.6225	2.79239	
77.625	2.79579	
77.6275	2.77621	
77.63	2.75825	
77.6325	2.761	
77.635	2.74385	
77.6375	2.74612	
77.64	2.7288	
77.6425	2.73334	
77.645	2.73657	
77.6475	2.74013	
77.65	2.74385	
77.6525	2.72573	
77.655	2.72961	
77.6575	2.73398	
77.66	2.73867	
77.6625	2.74126	
77.665	2.74515	
77.6675	2.72783	
77.67	2.71036	
77.6725	2.71473	
77.675	2.69742	
77.6775	2.70243	
77.68	2.72864	
77.6825	2.73414	
77.685	2.73754	
77.6875	2.74013	
77.69	2.74401	
77.6925	2.74806	
77.695	2.75129	
77.6975	2.75518	
77.7	2.71602	
77.7025	2.74838	
77.705	2.81035	
77.7075	2.87717	
77.71	2.98589	
77.7125	3.04964	
77.715	3.04673	
77.7175	3.04398	
77.72	3.08265	
77.7225	3.0799	
77.725	3.07601	
77.7275	3.05029	
77.73	3.04608	
77.7325	3.04285	
77.735	3.04042	
77.7375	3.0587	
77.74	3.07698	
77.7425	3.07278	
77.745	3.64181	
77.7475	4.07509	
77.75	4.30646	
77.7525	4.427	
77.755	4.52148	
77.7575	4.55028	
77.76	4.53459	
77.7625	4.54219	
77.765	4.52601	
77.7675	4.51145	
77.77	4.49673	
77.7725	4.44043	
77.775	4.40629	
77.7775	4.39399	
77.78	4.36017	
77.7825	4.32717	
77.785	4.29594	
77.7875	4.24401	
77.79	4.23495	
77.7925	4.20453	
77.795	4.19773	
77.7975	4.19126	
77.8	4.16165	
77.8025	4.15502	
77.805	4.14968	
77.8075	4.12104	
77.81	4.09386	
77.8125	4.06716	
77.815	4.02041	
77.8175	4.01701	
77.82	3.99096	
77.8225	3.96669	
77.825	3.94323	
77.8275	3.92042	
77.83	3.89744	
77.8325	3.85489	
77.835	3.83289	
77.8375	3.77043	
77.84	3.77221	
77.8425	3.75264	
77.845	3.75474	
77.8475	3.75765	
77.85	3.76056	
77.8525	3.72125	
77.855	3.70135	
77.8575	3.68339	
77.86	3.64601	
77.8625	3.64973	
77.865	3.6342	
77.8675	3.59553	
77.87	3.58049	
77.8725	3.60977	
77.875	3.57143	
77.8775	3.57822	
77.88	3.56301	
77.8825	3.54829	
77.885	3.53502	
77.8875	3.47742	
77.89	3.44329	
77.8925	3.43115	
77.895	3.41918	
77.8975	3.40801	
77.9	3.39717	
77.9025	3.3865	
77.905	3.35511	
77.9075	3.34459	
77.91	3.31288	
77.9125	3.28198	
77.915	3.25221	
77.9175	3.24493	
77.92	3.21548	
77.9225	3.20949	
77.925	3.1815	
77.9275	3.17471	
77.93	3.16807	
77.9325	3.14057	
77.935	3.13539	
77.9375	3.1087	
77.94	3.08297	
77.9425	3.07925	
77.945	3.11954	
77.9475	3.11484	
77.95	3.13086	
77.9525	3.09996	
77.955	3.09964	
77.9575	3.05272	
77.96	3.05045	
77.9625	3.04705	
77.965	3.04236	
77.9675	3.03977	
77.97	3.03686	
77.9725	3.0333	
77.975	3.00952	
77.9775	2.98573	
77.98	2.98428	
77.9825	2.98314	
77.985	2.98169	
77.9875	2.98039	
77.99	2.97829	
77.9925	2.99851	
77.995	3.01809	
77.9975	3.01583	
78	3.01324	
78.0025	3.03265	
78.005	3.00838	
78.0075	3.00612	
78.01	2.98379	
78.0125	2.98039	
78.015	2.97894	
78.0175	2.95726	
78.02	2.97651	
78.0225	2.95354	
78.025	2.95354	
78.0275	2.93056	
78.03	2.9084	
78.0325	2.90726	
78.035	2.8652	
78.0375	2.86552	
78.04	2.86617	
78.0425	2.88914	
78.045	2.88979	
78.0475	2.88995	
78.05	2.89027	
78.0525	2.86989	
78.055	2.87005	
78.0575	2.8707	
78.06	2.894	
78.0625	2.91584	
78.065	2.93719	
78.0675	2.93671	
78.07	2.91503	
78.0725	2.91438	
78.075	2.8927	
78.0775	2.93655	
78.08	2.9579	
78.0825	2.9558	
78.085	2.97651	
78.0875	2.97441	
78.09	2.95192	
78.0925	2.9283	
78.095	2.92797	
78.0975	2.94949	
78.1	2.97036	
78.1025	2.94642	
78.105	2.92555	
78.1075	2.92441	
78.11	2.94561	
78.1125	2.92296	
78.115	2.9435	
78.1175	2.96551	
78.12	2.94253	
78.1225	2.96276	
78.125	2.96163	
78.1275	2.95985	
78.13	2.96001	
78.1325	2.95677	
78.135	2.93509	
78.1375	2.93396	
78.14	2.93331	
78.1425	2.93266	
78.145	2.93169	
78.1475	2.93218	
78.15	2.95289	
78.1525	2.92975	
78.155	2.92959	
78.1575	2.90742	
78.16	2.88574	
78.1625	2.86552	
78.165	2.84578	
78.1675	2.84675	
78.17	2.84691	
78.1725	2.84805	
78.175	2.84999	
78.1775	2.80841	
78.18	2.81051	
78.1825	2.85565	
78.185	2.87782	
78.1875	2.87927	
78.19	2.90079	
78.1925	2.90128	
78.195	2.92328	
78.1975	2.92182	
78.2	2.92199	
78.2025	2.90079	
78.205	2.85711	
78.2075	2.83737	
78.21	2.81634	
78.2125	2.79773	
78.215	2.79951	
78.2175	2.80274	
78.22	2.82572	
78.2225	2.82831	
78.225	2.80841	
78.2275	2.81019	
78.23	2.81294	
78.2325	2.79385	
78.235	2.77443	
78.2375	2.77815	
78.24	2.78058	
78.2425	2.78414	
78.245	2.78624	
78.2475	2.78851	
78.25	2.79271	
78.2525	2.79465	
78.255	2.79643	
78.2575	2.82087	
78.26	2.82232	
78.2625	2.88963	
78.265	2.95402	
78.2675	3.01825	
78.27	3.03751	
78.2725	3.03443	
78.275	3.03281	
78.2775	3.05094	
78.28	3.04657	
78.2825	3.10853	
78.285	3.12552	
78.2875	3.09915	
78.29	3.07262	
78.2925	3.04802	
78.295	3.02424	
78.2975	3.0422	
78.3	3.03912	
78.3025	3.01583	
78.305	3.01146	
78.3075	2.98816	
78.31	2.98589	
78.3125	2.96324	
78.315	2.94011	
78.3175	2.91794	
78.32	2.91762	
78.3225	2.91778	
78.325	2.8961	
78.3275	2.89594	
78.33	2.89561	
78.3325	2.89626	
78.335	2.89691	
78.3375	2.87701	
78.34	2.87588	
78.3425	2.87668	
78.345	2.85662	
78.3475	2.83591	
78.35	2.81601	
78.3525	2.77492	
78.355	2.77767	
78.3575	2.78139	
78.36	2.78414	
78.3625	2.78705	
78.365	2.76812	
78.3675	2.72929	
78.37	2.73317	
78.3725	2.7576	
78.375	2.761	
78.3775	2.76424	
78.38	2.76796	
78.3825	2.75032	
78.385	2.7534	
78.3875	2.73592	
78.39	2.76035	
78.3925	2.78527	
78.395	2.76618	
78.3975	2.7919	
78.4	2.77249	
78.4025	2.73366	
78.405	2.75793	
78.4075	2.76133	
78.41	2.76408	
78.4125	2.74676	
78.415	2.72994	
78.4175	2.73236	
78.42	2.75857	
78.4225	2.76149	
78.425	2.74434	
78.4275	2.7466	
78.43	2.72897	
78.4325	2.73236	
78.435	2.73689	
78.4375	2.71942	
78.44	2.74482	
78.4425	2.7699	
78.445	2.77443	
78.4475	2.77605	
78.45	2.77896	
78.4525	2.76052	
78.455	2.7432	
78.4575	2.74693	
78.46	2.74935	
78.4625	2.7534	
78.465	2.7576	
78.4675	2.76035	
78.47	2.76262	
78.4725	2.76602	
78.475	2.76925	
78.4775	2.75016	
78.48	2.73253	
78.4825	2.73722	
78.485	2.69774	
78.4875	2.70259	
78.49	2.70599	
78.4925	2.68965	
78.495	2.65244	
78.4975	2.67768	
78.5	2.68399	
78.5025	2.667	
78.505	2.6505	
78.5075	2.61426	
78.51	2.59856	
78.5125	2.58384	
78.515	2.59047	
78.5175	2.57737	
78.52	2.58335	
78.5225	2.5696	
78.525	2.55536	
78.5275	2.58529	
78.53	2.57106	
78.5325	2.57915	
78.535	2.60843	
78.5375	2.61474	
78.54	2.62186	
78.5425	2.60665	
78.545	2.5929	
78.5475	2.5984	
78.55	2.60584	
78.5525	2.59047	
78.555	2.61992	
78.5575	2.60536	
78.56	2.61102	
78.5625	2.59646	
78.565	2.62477	
78.5675	2.63157	
78.57	2.61571	
78.5725	2.62218	
78.575	2.65195	
78.5775	2.69984	
78.58	2.70454	
78.5825	2.70939	
78.585	2.7136	
78.5875	2.71861	
78.59	2.70114	
78.5925	2.68383	
78.595	2.66716	
78.5975	2.6725	
78.6	2.67752	
78.6025	2.68399	
78.605	2.66846	
78.6075	2.6937	
78.61	2.69839	
78.6125	2.68221	
78.615	2.66571	
78.6175	2.64953	
78.62	2.65389	
78.6225	2.65923	
78.625	2.645	
78.6275	2.62849	
78.63	2.63383	
78.6325	2.63998	
78.635	2.64629	
78.6375	2.65211	
78.64	2.6581	
78.6425	2.66409	
78.645	2.66894	
78.6475	2.67444	
78.65	2.6594	
78.6525	2.64273	
78.655	2.64823	
78.6575	2.69742	
78.66	2.70195	
78.6625	2.68544	
78.665	2.69014	
78.6675	2.73884	
78.67	2.76424	
78.6725	3.04608	
78.675	3.23684	
78.6775	3.3365	
78.68	3.41157	
78.6825	3.46497	
78.685	3.47419	
78.6875	3.46205	
78.69	3.44943	
78.6925	3.45866	
78.695	3.46804	
78.6975	3.49894	
78.7	3.52871	
78.7025	3.53583	
78.705	3.50072	
78.7075	3.48826	
78.71	3.4538	
78.7125	3.44183	
78.715	3.45089	
78.7175	3.41643	
78.72	3.40526	
78.7225	3.43811	
78.725	3.46917	
78.7275	3.45671	
78.73	3.42452	
78.7325	3.43342	
78.735	3.39928	
78.7375	3.38876	
78.74	3.3776	
78.7425	3.34653	
78.745	3.33602	
78.7475	3.30479	
78.75	3.29573	
78.7525	3.26612	
78.755	3.30091	
78.7575	3.27178	
78.76	3.2836	
78.7625	3.27583	
78.765	3.26693	
78.7675	3.25916	
78.77	3.25205	
78.7725	3.24525	
78.775	3.237	
78.7775	3.20836	
78.78	3.2226	
78.7825	3.19493	
78.785	3.16597	
78.7875	3.15982	
78.79	3.13232	
78.7925	3.12779	
78.795	3.10109	
78.7975	3.09705	
78.8	3.093	
78.8025	3.04705	
78.805	3.04204	
78.8075	3.03912	
78.81	3.03637	
78.8125	3.01162	
78.815	2.98751	
78.8175	2.94415	
78.82	2.94237	
78.8225	2.92134	
78.825	2.89885	
78.8275	2.89739	
78.83	2.87652	
78.8325	2.87749	
78.835	2.89917	
78.8375	2.89998	
78.84	2.87911	
78.8425	2.92344	
78.845	2.92247	
78.8475	2.92263	
78.85	2.92199	
78.8525	2.92037	
78.855	2.92037	
78.8575	2.91988	
78.86	2.89853	
78.8625	2.89982	
78.865	2.89917	
78.8675	2.89869	
78.87	2.85662	
78.8725	2.85727	
78.875	2.83624	
78.8775	2.8385	
78.88	2.84044	
78.8825	2.84157	
78.885	2.84271	
78.8875	2.84384	
78.89	2.84465	
78.8925	2.84611	
78.895	2.84756	
78.8975	2.8495	
78.9	2.85112	
78.9025	2.87426	
78.905	2.89658	
78.9075	2.89675	
78.91	2.89756	
78.9125	2.87604	
78.915	2.87571	
78.9175	2.89917	
78.92	2.89917	
78.9225	2.87895	
78.925	2.87814	
78.9275	2.87927	
78.93	2.85905	
78.9325	2.8597	
78.935	2.86083	
78.9375	2.8618	
78.94	2.86293	
78.9425	2.84287	
78.945	2.84352	
78.9475	2.84546	
78.95	2.82604	
78.9525	2.8055	
78.955	2.78576	
78.9575	2.76683	
78.96	2.77103	
78.9625	2.77297	
78.965	2.77637	
78.9675	2.7576	
78.97	2.761	
78.9725	2.7644	
78.975	2.78948	
78.9775	2.79207	
78.98	2.79482	
78.9825	2.79708	
78.985	2.82119	
78.9875	2.80113	
78.99	2.78187	
78.9925	2.80663	
78.995	2.83073	
78.9975	2.83235	
79	2.83413	
79.0025	2.81407	
79.005	2.79514	
79.0075	2.7987	
79.01	2.8008	
79.0125	2.80242	
79.015	2.80647	
79.0175	2.80727	
79.02	2.78883	
79.0225	2.79077	
79.025	2.79336	
79.0275	2.77475	
79.03	2.75582	
79.0325	2.75971	
79.035	2.74223	
79.0375	2.74547	
79.04	2.74854	
79.0425	2.75275	
79.045	2.71376	
79.0475	2.69402	
79.05	2.67881	
79.0525	2.68318	
79.055	2.66716	
79.0575	2.67218	
79.06	2.67768	
79.0625	2.66118	
79.065	2.667	
79.0675	2.67218	
79.07	2.65681	
79.0725	2.66101	
79.075	2.68933	
79.0775	2.67266	
79.08	2.67752	
79.0825	2.66118	
79.085	2.68819	
79.0875	2.67169	
79.09	2.69903	
79.0925	2.70421	
79.095	2.70826	
79.0975	2.71246	
79.1	2.7178	
79.1025	2.69936	
79.105	2.68172	
79.1075	2.68771	
79.11	2.69256	
79.1125	2.78074	
79.115	2.78381	
79.1175	2.76456	
79.12	2.74563	
79.1225	2.77152	
79.125	2.77443	
79.1275	2.77783	
79.13	2.78074	
79.1325	2.7623	
79.135	2.74401	
79.1375	2.76974	
79.14	2.79449	
79.1425	2.8398	
79.145	2.84287	
79.1475	2.86568	
79.15	2.90904	
79.1525	2.9092	
79.155	2.93024	
79.1575	2.93008	
79.16	2.92959	
79.1625	2.92894	
79.165	2.90759	
79.1675	2.90759	
79.17	2.90694	
79.1725	2.90678	
79.175	2.90662	
79.1775	2.90791	
79.18	2.88542	
79.1825	2.86504	
79.185	2.86584	
79.1875	2.86811	
79.19	2.86779	
79.1925	2.84805	
79.195	2.87005	
79.1975	2.89238	
79.2	2.91438	
79.2025	2.89335	
79.205	2.87264	
79.2075	2.85225	
79.21	2.83025	
79.2125	2.85419	
79.215	2.833	
79.2175	2.85662	
79.22	2.83672	
79.2225	2.81795	
79.225	2.7767	
79.2275	2.77864	
79.23	2.75955	
79.2325	2.74223	
79.235	2.72363	
79.2375	2.72735	
79.24	2.73156	
79.2425	2.71554	
79.245	2.69823	
79.2475	2.70179	
79.25	2.70599	
79.2525	2.73285	
79.255	2.73641	
79.2575	2.74094	
79.26	2.72233	
79.2625	2.7267	
79.265	2.7102	
79.2675	2.71311	
79.27	2.69709	
79.2725	2.70098	
79.275	2.68383	
79.2775	2.68933	
79.28	2.69386	
79.2825	2.67719	
79.285	2.66037	
79.2875	2.64516	
79.29	2.67282	
79.2925	2.65665	
79.295	2.66263	
79.2975	2.66749	
79.3	2.67315	
79.3025	2.70017	
79.305	2.72654	
79.3075	2.7102	
79.31	2.69175	
79.3125	2.69677	
79.315	2.7013	
79.3175	2.70664	
79.32	2.689	
79.3225	2.67347	
79.325	2.67735	
79.3275	2.66134	
79.33	2.66668	
79.3325	2.65163	
79.335	2.61458	
79.3375	2.62008	
79.34	2.64775	
79.3425	2.63189	
79.345	2.6602	
79.3475	2.66554	
79.35	2.67121	
79.3525	2.69774	
79.355	2.70292	
79.3575	2.68577	
79.36	2.71311	
79.3625	2.71732	
79.365	2.69952	
79.3675	2.68383	
79.37	2.7102	
79.3725	2.73511	
79.375	2.71845	
79.3775	2.72088	
79.38	2.72622	
79.3825	2.70939	
79.385	2.73398	
79.3875	2.73787	
79.39	2.71974	
79.3925	2.74596	
79.395	2.728	
79.3975	2.73253	
79.4	2.6937	
79.4025	2.6759	
79.405	2.65972	
79.4075	2.62186	
79.41	2.62865	
79.4125	2.6128	
79.415	2.61959	
79.4175	2.62639	
79.42	2.63335	
79.4225	2.61781	
79.425	2.62412	
79.4275	2.63076	
79.43	2.61555	
79.4325	2.59969	
79.435	2.60633	
79.4375	2.59306	
79.44	2.6204	
79.4425	2.60584	
79.445	2.6128	
79.4475	2.59775	
79.45	2.562	
79.4525	2.5908	
79.455	2.57575	
79.4575	2.58335	
79.46	2.54873	
79.4625	2.53384	
79.465	2.54193	
79.4675	2.5717	
79.47	2.55811	
79.4725	2.5662	
79.475	2.55261	
79.4775	2.53902	
79.48	2.54695	
79.4825	2.5764	
79.485	2.62801	
79.4875	2.63399	
79.49	2.64047	
79.4925	2.66781	
79.495	2.67396	
79.4975	2.69952	
79.5	2.70551	
79.5025	2.71004	
79.505	2.71295	
79.5075	2.69612	
79.51	2.7225	
79.5125	2.70534	
79.515	2.70971	
79.5175	2.7356	
79.52	2.74094	
79.5225	2.74304	
79.525	2.72525	
79.5275	2.72945	
79.53	2.73382	
79.5325	2.73787	
79.535	2.74223	
79.5375	2.74612	
79.54	2.728	
79.5425	2.71068	
79.545	2.67347	
79.5475	2.6992	
79.55	2.70292	
79.5525	2.68706	
79.555	2.69078	
79.5575	2.65309	
79.56	2.65778	
79.5625	2.62121	
79.565	2.62671	
79.5675	2.63448	
79.57	2.63998	
79.5725	2.62445	
79.575	2.63092	
79.5775	2.63804	
79.58	2.64273	
79.5825	2.64872	
79.585	2.63319	
79.5875	2.6395	
79.59	2.64564	
79.5925	2.65195	
79.595	2.67768	
79.5975	2.68286	
79.6	2.68836	
79.6025	2.67088	
79.605	2.65567	
79.6075	2.65988	
79.61	2.66587	
79.6125	2.6924	
79.615	2.71958	
79.6175	2.74482	
79.62	2.7919	
79.6225	2.79514	
79.625	2.79838	
79.6275	2.80016	
79.63	2.80161	
79.6325	2.78398	
79.635	2.78559	
